,code,class,date,avg,DOY
6470,seorak,2,2020-09-21,0.40917941014772247,265
6478,seorak,2,2020-09-29,0.3680232375039266,273
6486,seorak,2,2020-10-07,0.3292283102935484,281
6494,seorak,2,2020-10-15,0.2943419220244261,289
6502,seorak,2,2020-10-23,0.2642744937860118,297
6510,seorak,2,2020-10-31,0.23929423639324293,305
6518,seorak,2,2020-11-08,0.2191656180651886,313
6526,seorak,2,2020-11-16,0.20334236485737084,321
6534,seorak,2,2020-11-24,0.1911435866898005,329
6542,seorak,2,2020-12-02,0.18187957136867597,337
6550,seorak,2,2020-12-10,0.17492439070961124,345
6558,seorak,2,2020-12-18,0.16974739193211874,353
6566,seorak,2,2020-12-26,0.16591860499681582,361
6571,seorak,2,2021-01-01,0.15708163535732936,1
6579,seorak,2,2021-01-09,0.15708129173210136,9
6587,seorak,2,2021-01-17,0.1570807842894597,17
6595,seorak,2,2021-01-25,0.15708003800150505,25
6603,seorak,2,2021-02-02,0.1570789554847517,33
6611,seorak,2,2021-02-10,0.15707745923721306,41
6619,seorak,2,2021-02-18,0.15707576017283792,49
6627,seorak,2,2021-02-26,0.15707576270082146,57
6635,seorak,2,2021-03-06,0.15708807221820925,65
6643,seorak,2,2021-03-14,0.15716645457777864,73
6651,seorak,2,2021-03-22,0.15757628484308192,81
6659,seorak,2,2021-03-30,0.15960943219311308,89
6667,seorak,2,2021-04-07,0.16935084615644877,97
6675,seorak,2,2021-04-15,0.2115634491033423,105
6683,seorak,2,2021-04-23,0.3386455018721232,113
6691,seorak,2,2021-05-01,0.503702133521788,121
6699,seorak,2,2021-05-09,0.5827234543969041,129
6707,seorak,2,2021-05-17,0.6033874546835979,137
6715,seorak,2,2021-05-25,0.6076358338232989,145
6723,seorak,2,2021-06-02,0.6081759930815824,153
6731,seorak,2,2021-06-10,0.6077855706810128,161
6739,seorak,2,2021-06-18,0.606966614309228,169
6747,seorak,2,2021-06-26,0.60571112558915,177
6755,seorak,2,2021-07-04,0.60385656734927,185
6763,seorak,2,2021-07-12,0.601138934775235,193
6771,seorak,2,2021-07-20,0.5971782819815725,201
6779,seorak,2,2021-07-28,0.5914468866846542,209
6787,seorak,2,2021-08-05,0.5832367190029839,217
6795,seorak,2,2021-08-13,0.5716447065862987,225
6803,seorak,2,2021-08-21,0.5556078513913871,233
6811,seorak,2,2021-08-29,0.5340359502208621,241
6819,seorak,2,2021-09-06,0.5060888351696826,249
6827,seorak,2,2021-09-14,0.4715937902489819,257
6835,seorak,2,2021-09-22,0.4314734652407282,265
6843,seorak,2,2021-09-30,0.3879129882287637,273
6851,seorak,2,2021-10-08,0.3440121917906012,281
6859,seorak,2,2021-10-16,0.3029671893314265,289
6867,seorak,2,2021-10-24,0.2671984492674542,297
6875,seorak,2,2021-11-01,0.23788879694590162,305
6883,seorak,2,2021-11-09,0.21505967556468317,313
6891,seorak,2,2021-11-17,0.19797075802027084,321
6899,seorak,2,2021-11-25,0.1855553546285109,329
6907,seorak,2,2021-12-03,0.1767298565440392,337
6915,seorak,2,2021-12-11,0.1705530185427781,345
6923,seorak,2,2021-12-19,0.1662768285947428,353
6931,seorak,2,2021-12-27,0.16333874992213634,361
1,seorak,3,2003-01-01,0.11745534176733169,1
9,seorak,3,2003-01-09,0.11745356847558194,9
17,seorak,3,2003-01-17,0.11745107638485199,17
25,seorak,3,2003-01-25,0.11744762516352482,25
33,seorak,3,2003-02-02,0.11744302171233335,33
41,seorak,3,2003-02-10,0.11743749762771957,41
49,seorak,3,2003-02-18,0.11743310876747556,49
57,seorak,3,2003-02-26,0.11743867119552578,57
65,seorak,3,2003-03-06,0.11748683256378459,65
73,seorak,3,2003-03-14,0.11769259054300438,73
81,seorak,3,2003-03-22,0.11845243080554033,81
89,seorak,3,2003-03-30,0.12111162158438718,89
97,seorak,3,2003-04-07,0.13009240129084196,97
105,seorak,3,2003-04-15,0.15857990917350145,105
113,seorak,3,2003-04-23,0.2349976260180038,113
121,seorak,3,2003-05-01,0.3734347198980424,121
129,seorak,3,2003-05-09,0.507625997447953,129
137,seorak,3,2003-05-17,0.57804909125506,137
145,seorak,3,2003-05-25,0.6032621554407052,145
153,seorak,3,2003-06-02,0.6104345422608017,153
161,seorak,3,2003-06-10,0.6115006819846716,161
169,seorak,3,2003-06-18,0.6102871651394445,169
177,seorak,3,2003-06-26,0.6077817670121106,177
185,seorak,3,2003-07-04,0.6040386954162151,185
193,seorak,3,2003-07-12,0.5987555482555236,193
201,seorak,3,2003-07-20,0.59143021488424,201
209,seorak,3,2003-07-28,0.5814000886908416,209
217,seorak,3,2003-08-05,0.5678669118005576,217
225,seorak,3,2003-08-13,0.5499559309439347,225
233,seorak,3,2003-08-21,0.5268440003665394,233
241,seorak,3,2003-08-29,0.4979760212736898,241
249,seorak,3,2003-09-06,0.4633492900285244,249
257,seorak,3,2003-09-14,0.42377641287746554,257
265,seorak,3,2003-09-22,0.38097528948743686,265
273,seorak,3,2003-09-30,0.33735494876582006,273
281,seorak,3,2003-10-08,0.29551224942775106,281
289,seorak,3,2003-10-16,0.25764284744509,289
297,seorak,3,2003-10-24,0.22513172438634124,297
305,seorak,3,2003-11-01,0.19846181967683,305
313,seorak,3,2003-11-09,0.17738813277977258,313
321,seorak,3,2003-11-17,0.16122397610113315,321
329,seorak,3,2003-11-25,0.14910595260416265,329
337,seorak,3,2003-12-03,0.14017614546630688,337
345,seorak,3,2003-12-11,0.13367879296191806,345
353,seorak,3,2003-12-19,0.12899486251060502,353
361,seorak,3,2003-12-27,0.12564071274867764,361
366,seorak,3,2004-01-01,0.1394814468264612,1
374,seorak,3,2004-01-09,0.1394815369096193,9
382,seorak,3,2004-01-17,0.1394818611609025,17
390,seorak,3,2004-01-25,0.13948289625436805,25
398,seorak,3,2004-02-02,0.13948603341608024,33
406,seorak,3,2004-02-10,0.13949530289122475,41
414,seorak,3,2004-02-18,0.13952233180078077,49
422,seorak,3,2004-02-26,0.13960058039963852,57
430,seorak,3,2004-03-05,0.13982614226384302,65
438,seorak,3,2004-03-13,0.14047413427661543,73
446,seorak,3,2004-03-21,0.14232647042396065,81
454,seorak,3,2004-03-29,0.1475611083398258,89
462,seorak,3,2004-04-06,0.16190727695271195,97
470,seorak,3,2004-04-14,0.19816036829933978,105
478,seorak,3,2004-04-22,0.2736762152389028,113
486,seorak,3,2004-04-30,0.38262480038225777,121
494,seorak,3,2004-05-08,0.47844304050258263,129
502,seorak,3,2004-05-16,0.53231633083001,137
510,seorak,3,2004-05-24,0.5552448144250789,145
518,seorak,3,2004-06-01,0.5637173703279159,153
526,seorak,3,2004-06-09,0.5664983199928731,161
534,seorak,3,2004-06-17,0.5670732051178572,169
542,seorak,3,2004-06-25,0.5666354407489558,177
550,seorak,3,2004-07-03,0.5654744150966033,185
558,seorak,3,2004-07-11,0.563483488554203,193
566,seorak,3,2004-07-19,0.5603070416583648,201
574,seorak,3,2004-07-27,0.5553449931646158,209
582,seorak,3,2004-08-04,0.5477018265414638,217
590,seorak,3,2004-08-12,0.5361337297280956,225
598,seorak,3,2004-08-20,0.5190673136429489,233
606,seorak,3,2004-08-28,0.4948115452779331,241
614,seorak,3,2004-09-05,0.4621040550883633,249
622,seorak,3,2004-09-13,0.420993041543441,257
630,seorak,3,2004-09-21,0.37365160500539973,265
638,seorak,3,2004-09-29,0.32433264892058594,273
646,seorak,3,2004-10-07,0.27803599946773655,281
654,seorak,3,2004-10-15,0.23863663937099153,289
662,seorak,3,2004-10-23,0.20781044903528473,297
670,seorak,3,2004-10-31,0.18524059635775833,305
678,seorak,3,2004-11-08,0.16950621528683493,313
686,seorak,3,2004-11-16,0.15890829951766203,321
694,seorak,3,2004-11-24,0.15193456804322325,329
702,seorak,3,2004-12-02,0.14741579786277878,337
710,seorak,3,2004-12-10,0.1445169273863626,345
718,seorak,3,2004-12-18,0.14266917390131933,353
726,seorak,3,2004-12-26,0.14149623149689355,361
731,seorak,3,2005-01-01,0.10179758786952822,1
739,seorak,3,2005-01-09,0.10182365546726602,9
747,seorak,3,2005-01-17,0.10187463549233446,17
755,seorak,3,2005-01-25,0.1019732801352566,25
763,seorak,3,2005-02-02,0.10216271046608803,33
771,seorak,3,2005-02-10,0.1025244170701745,41
779,seorak,3,2005-02-18,0.10321187312931472,49
787,seorak,3,2005-02-26,0.10451266527333768,57
795,seorak,3,2005-03-06,0.10696114999341398,65
803,seorak,3,2005-03-14,0.11153520174081935,73
811,seorak,3,2005-03-22,0.11997438677876777,81
819,seorak,3,2005-03-30,0.13521143311778253,89
827,seorak,3,2005-04-07,0.16169968912759644,97
835,seorak,3,2005-04-15,0.2048782467782049,105
843,seorak,3,2005-04-23,0.268410127532026,113
851,seorak,3,2005-05-01,0.34909461193491137,121
859,seorak,3,2005-05-09,0.4343594640016084,129
867,seorak,3,2005-05-17,0.5085376917379094,137
875,seorak,3,2005-05-25,0.5627254722560304,145
883,seorak,3,2005-06-02,0.5971454290506115,153
891,seorak,3,2005-06-10,0.6166095850161233,161
899,seorak,3,2005-06-18,0.6261497784288301,169
907,seorak,3,2005-06-26,0.6293371174988034,177
915,seorak,3,2005-07-04,0.6282319970577384,185
923,seorak,3,2005-07-12,0.6237900568369327,193
931,seorak,3,2005-07-20,0.616240903760779,201
939,seorak,3,2005-07-28,0.6053484065295661,209
947,seorak,3,2005-08-05,0.590587018076434,217
955,seorak,3,2005-08-13,0.5712897222035341,225
963,seorak,3,2005-08-21,0.5468144348451469,233
971,seorak,3,2005-08-29,0.5167540050046017,241
979,seorak,3,2005-09-06,0.48117751315955887,249
987,seorak,3,2005-09-14,0.44083924142606545,257
995,seorak,3,2005-09-22,0.3972509142667289,265
1003,seorak,3,2005-09-30,0.3525272995771144,273
1011,seorak,3,2005-10-08,0.30900928711293196,281
1019,seorak,3,2005-10-16,0.2687949704608802,289
1027,seorak,3,2005-10-24,0.2333677154719143,297
1035,seorak,3,2005-11-01,0.20344780725057174,305
1043,seorak,3,2005-11-09,0.1790669248092877,313
1051,seorak,3,2005-11-17,0.15977216382118106,321
1059,seorak,3,2005-11-25,0.14485284308371466,329
1067,seorak,3,2005-12-03,0.13352247810299978,337
1075,seorak,3,2005-12-11,0.12503475730891384,345
1083,seorak,3,2005-12-19,0.11874150452681455,353
1091,seorak,3,2005-12-27,0.11411081452354083,361
1096,seorak,3,2006-01-01,0.14981012309348565,1
1104,seorak,3,2006-01-09,0.14981010835791628,9
1112,seorak,3,2006-01-17,0.14981008424107103,17
1120,seorak,3,2006-01-25,0.1498100448167944,25
1128,seorak,3,2006-02-02,0.1498099806463479,33
1136,seorak,3,2006-02-10,0.14980987785632155,41
1144,seorak,3,2006-02-18,0.14980972318243668,49
1152,seorak,3,2006-02-26,0.1498095514006324,57
1160,seorak,3,2006-03-06,0.14980975713263053,65
1168,seorak,3,2006-03-14,0.14981300488592617,73
1176,seorak,3,2006-03-22,0.14983572031909345,81
1184,seorak,3,2006-03-30,0.1499768501023432,89
1192,seorak,3,2006-04-07,0.15082725391943572,97
1200,seorak,3,2006-04-15,0.15585352221920998,105
1208,seorak,3,2006-04-23,0.1835756930375074,113
1216,seorak,3,2006-05-01,0.2941107937708621,121
1224,seorak,3,2006-05-09,0.46864047607567066,129
1232,seorak,3,2006-05-17,0.5494848741631824,137
1240,seorak,3,2006-05-25,0.5671363798985437,145
1248,seorak,3,2006-06-02,0.5701493702902775,153
1256,seorak,3,2006-06-10,0.5705032485990094,161
1264,seorak,3,2006-06-18,0.570309482974494,169
1272,seorak,3,2006-06-26,0.5698634187811449,177
1280,seorak,3,2006-07-04,0.5691135348059767,185
1288,seorak,3,2006-07-12,0.567887873074466,193
1296,seorak,3,2006-07-20,0.5658958166580703,201
1304,seorak,3,2006-07-28,0.5626746629307079,209
1312,seorak,3,2006-08-05,0.557506775280736,217
1320,seorak,3,2006-08-13,0.5493187781274099,225
1328,seorak,3,2006-08-21,0.5365995427083811,233
1336,seorak,3,2006-08-29,0.5174355405103681,241
1344,seorak,3,2006-09-06,0.4898496566583229,249
1352,seorak,3,2006-09-14,0.4526422666808517,257
1360,seorak,3,2006-09-22,0.40662994080994036,265
1368,seorak,3,2006-09-30,0.35546645226476414,273
1376,seorak,3,2006-10-08,0.3048825752491699,281
1384,seorak,3,2006-10-16,0.2603604497088402,289
1392,seorak,3,2006-10-24,0.22500948938216006,297
1400,seorak,3,2006-11-01,0.19916698956375692,305
1408,seorak,3,2006-11-09,0.18139476000918534,313
1416,seorak,3,2006-11-17,0.16967997146051872,321
1424,seorak,3,2006-11-25,0.16217236846503102,329
1432,seorak,3,2006-12-03,0.15744745761457452,337
1440,seorak,3,2006-12-11,0.15450768677073856,345
1448,seorak,3,2006-12-19,0.15269161561640687,353
1456,seorak,3,2006-12-27,0.15157466420524002,361
1461,seorak,3,2007-01-01,0.14583550815460347,1
1469,seorak,3,2007-01-09,0.145835455648938,9
1477,seorak,3,2007-01-17,0.14583544540552018,17
1485,seorak,3,2007-01-25,0.1458356407480802,25
1493,seorak,3,2007-02-02,0.14583657792419907,33
1501,seorak,3,2007-02-10,0.1458399472075617,41
1509,seorak,3,2007-02-18,0.14585097737170352,49
1517,seorak,3,2007-02-26,0.14588569673803345,57
1525,seorak,3,2007-03-06,0.14599300352728387,65
1533,seorak,3,2007-03-14,0.14632156597482107,73
1541,seorak,3,2007-03-22,0.14732120656379302,81
1549,seorak,3,2007-03-30,0.15033676168875892,89
1557,seorak,3,2007-04-07,0.15925105760170322,97
1565,seorak,3,2007-04-15,0.18416084392195511,105
1573,seorak,3,2007-04-23,0.24414494281474508,113
1581,seorak,3,2007-05-01,0.34838511565328556,121
1589,seorak,3,2007-05-09,0.4568479406297928,129
1597,seorak,3,2007-05-17,0.5233134369744487,137
1605,seorak,3,2007-05-25,0.5517830987373786,145
1613,seorak,3,2007-06-02,0.5619821096852148,153
1621,seorak,3,2007-06-10,0.5652457106025097,161
1629,seorak,3,2007-06-18,0.5660165384328966,169
1637,seorak,3,2007-06-26,0.5657935924906515,177
1645,seorak,3,2007-07-04,0.5649984319924357,185
1653,seorak,3,2007-07-12,0.5636485969267817,193
1661,seorak,3,2007-07-20,0.5615692232168624,201
1669,seorak,3,2007-07-28,0.5584391999528718,209
1677,seorak,3,2007-08-05,0.5537763797316057,217
1685,seorak,3,2007-08-13,0.5469014030525611,225
1693,seorak,3,2007-08-21,0.5369063188739784,233
1701,seorak,3,2007-08-29,0.5226648662952237,241
1709,seorak,3,2007-09-06,0.5029436609493203,249
1717,seorak,3,2007-09-14,0.4766860913373384,257
1725,seorak,3,2007-09-22,0.4434959183680921,265
1733,seorak,3,2007-09-30,0.40419241218788954,273
1741,seorak,3,2007-10-08,0.36109046019883567,281
1749,seorak,3,2007-10-16,0.317627979385241,289
1757,seorak,3,2007-10-24,0.2773570469230555,297
1765,seorak,3,2007-11-01,0.24286466720797334,305
1773,seorak,3,2007-11-09,0.21525592334246396,313
1781,seorak,3,2007-11-17,0.19433050248435507,321
1789,seorak,3,2007-11-25,0.17911716610125386,329
1797,seorak,3,2007-12-03,0.16838819998663102,337
1805,seorak,3,2007-12-11,0.1609831385948743,345
1813,seorak,3,2007-12-19,0.15594794796503825,353
1821,seorak,3,2007-12-27,0.15255885037799644,361
1826,seorak,3,2008-01-01,0.12420399103090694,1
1834,seorak,3,2008-01-09,0.12420505672804147,9
1842,seorak,3,2008-01-17,0.12420810885486802,17
1850,seorak,3,2008-01-25,0.1242162064306523,25
1858,seorak,3,2008-02-02,0.12423689135077923,33
1866,seorak,3,2008-02-10,0.12428865724015296,41
1874,seorak,3,2008-02-18,0.12441669169796642,49
1882,seorak,3,2008-02-26,0.12473107869316075,57
1890,seorak,3,2008-03-05,0.12549896217486983,65
1898,seorak,3,2008-03-13,0.12736382873780294,73
1906,seorak,3,2008-03-21,0.1318497220894952,81
1914,seorak,3,2008-03-29,0.14242314040344695,89
1922,seorak,3,2008-04-06,0.16622830908051042,97
1930,seorak,3,2008-04-14,0.2147436830192647,105
1938,seorak,3,2008-04-22,0.29626471716055836,113
1946,seorak,3,2008-04-30,0.3971694422952129,121
1954,seorak,3,2008-05-08,0.4837298187765058,129
1962,seorak,3,2008-05-16,0.5374769387299251,137
1970,seorak,3,2008-05-24,0.5643425368048091,145
1978,seorak,3,2008-06-01,0.5761394132054025,153
1986,seorak,3,2008-06-09,0.5807467058917825,161
1994,seorak,3,2008-06-17,0.5820388873067581,169
2002,seorak,3,2008-06-25,0.5816536223607688,177
2010,seorak,3,2008-07-03,0.5801615424358836,185
2018,seorak,3,2008-07-11,0.5776232032511439,193
2026,seorak,3,2008-07-19,0.5738167464987336,201
2034,seorak,3,2008-07-27,0.5683149819036608,209
2042,seorak,3,2008-08-04,0.5605012475439577,217
2050,seorak,3,2008-08-12,0.549573255140564,225
2058,seorak,3,2008-08-20,0.5345744890811837,233
2066,seorak,3,2008-08-28,0.5144965345079783,241
2074,seorak,3,2008-09-05,0.4884944945051587,249
2082,seorak,3,2008-09-13,0.45622500332232035,257
2090,seorak,3,2008-09-21,0.4182291563444535,265
2098,seorak,3,2008-09-29,0.37616512674576047,273
2106,seorak,3,2008-10-07,0.3326594256836425,281
2114,seorak,3,2008-10-15,0.29071593768250725,289
2122,seorak,3,2008-10-23,0.2529304067673181,297
2130,seorak,3,2008-10-31,0.22091480213488843,305
2138,seorak,3,2008-11-08,0.19516732712087645,313
2146,seorak,3,2008-11-16,0.1753160107477406,321
2154,seorak,3,2008-11-24,0.1605026741555976,329
2162,seorak,3,2008-12-02,0.1497161080791713,337
2170,seorak,3,2008-12-10,0.14200094561029677,345
2178,seorak,3,2008-12-18,0.13655295443665671,353
2186,seorak,3,2008-12-26,0.13274065747800945,361
2191,seorak,3,2009-01-01,0.14609077212341778,1
2199,seorak,3,2009-01-09,0.14609076672701432,9
2207,seorak,3,2009-01-17,0.14609076034715004,17
2215,seorak,3,2009-01-25,0.1460907612862286,25
2223,seorak,3,2009-02-02,0.14609081230706342,33
2231,seorak,3,2009-02-10,0.14609110584506707,41
2239,seorak,3,2009-02-18,0.14609246935061654,49
2247,seorak,3,2009-02-26,0.14609839966048255,57
2255,seorak,3,2009-03-06,0.14612357209468027,65
2263,seorak,3,2009-03-14,0.14622938296549964,73
2271,seorak,3,2009-03-22,0.1466720286433451,81
2279,seorak,3,2009-03-30,0.14851359630542968,89
2287,seorak,3,2009-04-07,0.1560462716848209,97
2295,seorak,3,2009-04-15,0.1849064501667696,105
2303,seorak,3,2009-04-23,0.2727985252092321,113
2311,seorak,3,2009-05-01,0.42271024211564434,121
2319,seorak,3,2009-05-09,0.5319875334262454,129
2327,seorak,3,2009-05-17,0.57226486212493,137
2335,seorak,3,2009-05-25,0.5831374424960905,145
2343,seorak,3,2009-06-02,0.5857386396986112,153
2351,seorak,3,2009-06-10,0.5862211355915125,161
2359,seorak,3,2009-06-18,0.5860894879755169,169
2367,seorak,3,2009-06-26,0.5856364343122119,177
2375,seorak,3,2009-07-04,0.5848107166689015,185
2383,seorak,3,2009-07-12,0.5833954048196462,193
2391,seorak,3,2009-07-20,0.5809974172438489,201
2399,seorak,3,2009-07-28,0.5769636071089916,209
2407,seorak,3,2009-08-05,0.5702480517836022,217
2415,seorak,3,2009-08-13,0.5592559056017855,225
2423,seorak,3,2009-08-21,0.5417532058729143,233
2431,seorak,3,2009-08-29,0.515071733333131,241
2439,seorak,3,2009-09-06,0.4769830438182065,249
2447,seorak,3,2009-09-14,0.4274128794187134,257
2455,seorak,3,2009-09-22,0.3701239720695238,265
2463,seorak,3,2009-09-30,0.31233572072933274,273
2471,seorak,3,2009-10-08,0.261514371142258,281
2479,seorak,3,2009-10-16,0.22193645038145643,289
2487,seorak,3,2009-10-24,0.19393370800392346,297
2495,seorak,3,2009-11-01,0.17543825612050487,305
2503,seorak,3,2009-11-09,0.163771153100568,313
2511,seorak,3,2009-11-17,0.1566235613018014,321
2519,seorak,3,2009-11-25,0.15232293946973338,329
2527,seorak,3,2009-12-03,0.1497633072638687,337
2535,seorak,3,2009-12-11,0.14824972735532163,345
2543,seorak,3,2009-12-19,0.14735813925289126,353
2551,seorak,3,2009-12-27,0.14683412954733918,361
2556,seorak,3,2010-01-01,0.12547806482614343,1
2564,seorak,3,2010-01-09,0.12546817838479146,9
2572,seorak,3,2010-01-17,0.1254558338478968,17
2580,seorak,3,2010-01-25,0.1254413320983144,25
2588,seorak,3,2010-02-02,0.12542665826453692,33
2596,seorak,3,2010-02-10,0.12541831217780622,41
2604,seorak,3,2010-02-18,0.1254343396427336,49
2612,seorak,3,2010-02-26,0.12552162838213934,57
2620,seorak,3,2010-03-06,0.12579815364017571,65
2628,seorak,3,2010-03-14,0.1265553077638975,73
2636,seorak,3,2010-03-22,0.12850192112032024,81
2644,seorak,3,2010-03-30,0.13332539033573082,89
2652,seorak,3,2010-04-07,0.1448678126473024,97
2660,seorak,3,2010-04-15,0.17100739019954286,105
2668,seorak,3,2010-04-23,0.22415321055339008,113
2676,seorak,3,2010-05-01,0.31241836580284627,121
2684,seorak,3,2010-05-09,0.4194590109763985,129
2692,seorak,3,2010-05-17,0.5090062168204279,137
2700,seorak,3,2010-05-25,0.5630801894822643,145
2708,seorak,3,2010-06-02,0.5889602935966608,153
2716,seorak,3,2010-06-10,0.5990831683943623,161
2724,seorak,3,2010-06-18,0.6014493732943352,169
2732,seorak,3,2010-06-26,0.5998762908052154,177
2740,seorak,3,2010-07-04,0.5958886014628678,185
2748,seorak,3,2010-07-12,0.5899300142114369,193
2756,seorak,3,2010-07-20,0.5819470332116354,201
2764,seorak,3,2010-07-28,0.5716505219308465,209
2772,seorak,3,2010-08-05,0.5586423574683268,217
2780,seorak,3,2010-08-13,0.5424985290375821,225
2788,seorak,3,2010-08-21,0.5228503019159363,233
2796,seorak,3,2010-08-29,0.4994784575637234,241
2804,seorak,3,2010-09-06,0.4724162203484993,249
2812,seorak,3,2010-09-14,0.4420387980629181,257
2820,seorak,3,2010-09-22,0.4091049681498658,265
2828,seorak,3,2010-09-30,0.37471795778390155,273
2836,seorak,3,2010-10-08,0.3401955048887153,281
2844,seorak,3,2010-10-16,0.3068760046862193,289
2852,seorak,3,2010-10-24,0.27591820578350007,297
2860,seorak,3,2010-11-01,0.24815514664391103,305
2868,seorak,3,2010-11-09,0.22403655986515206,313
